"SAMPLEID","BFI","LAT","LONG","STATIONID","COLLDATE","INDEX_REGION_LONG","INDEX_REGION","INDEX_NAME","ni_total","nt_LOW_N","nt_LOW_P","pi_Tol_13","pt_Achnan_Navic","pt_BC_12","pt_O_345","pt_PT_12","pt_SALINITY_34","pt_Sens_810","pt_BC_12_adj","SC_nt_LOW_N","SC_nt_LOW_P","SC_pi_Tol_13","SC_pt_Achnan_Navic","SC_pt_BC_12_adj","SC_pt_O_345","SC_pt_PT_12","SC_pt_SALINITY_34","SC_pt_Sens_810","sum_Index","Index","Index_Nar"
"AB29005",33.73205269,40.31493762,-86.5437585,"WAW040-0018","8/28/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,1,25.3833049403748,21.2765957446809,14.8936170212766,36.1702127659574,14.8936170212766,17.0212765957447,17.0212765957447,-0.206382978723404,14.2857142857143,NA,50.4514480408859,40.4255319148936,54.9601063829787,NA,39.2798690671031,NA,NA,199.402669691576,39.8805339383151,"Moderately Degraded"
"AB29006",26.21601319,39.96682944,-86.68402011,"WLV160-0019","8/28/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,0,1,27.5919732441472,25.4901960784314,11.7647058823529,31.3725490196078,7.84313725490196,9.80392156862745,21.5686274509804,1.26470588235294,0,NA,45.8500557413601,63.8344226579521,64.1544117647059,NA,93.5143288084465,NA,NA,267.353218972465,53.4706437944929,"Satisfactory"
"AB29007",33.16897619,40.08770526,-86.85227513,"WSU040-0020","8/28/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,4,24,24.5283018867925,13.2075471698113,33.9622641509434,13.2075471698113,16.9811320754717,13.2075471698113,-1.89245283018868,42.8571428571429,NA,53.3333333333333,58.4905660377358,44.4221698113208,NA,52.2496371552975,NA,NA,251.35284919483,50.2705698389661,"Moderately Degraded"
"AB29329",34.90733214,40.03386674,-85.54761731,"WWU100-0098","8/16/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,2,13.5,24.2424242424242,15.1515151515152,36.3636363636364,18.1818181818182,12.1212121212121,12.1212121212121,0.0515151515151526,14.2857142857143,NA,75.2083333333333,56.9023569023569,56.5719696969697,NA,13.986013986014,NA,NA,216.954388204388,43.3908776408776,"Moderately Degraded"
"AB29331",18.20341635,38.90637908,-85.60614372,"WEM-02-0002","8/29/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,5,7,8.04597701149425,20.4545454545455,9.09090909090909,29.5454545454545,9.09090909090909,9.09090909090909,27.2727272727273,-1.40909090909091,NA,100,NA,35.8585858585858,NA,75.8893280632411,NA,88.3838383838384,57.5757575757576,357.707509881423,71.5415019762846,"Satisfactory"
"AB29333",33.73205269,40.31493762,-86.5437585,"WAW040-0018","8/28/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,19.2307692307692,25.531914893617,12.7659574468085,40.4255319148936,8.51063829787234,19.1489361702128,27.6595744680851,-2.33404255319149,28.5714285714286,NA,63.2692307692308,64.0661938534279,41.6622340425532,NA,88.379705400982,NA,NA,285.948792637622,57.1897585275245,"Satisfactory"
"AB30097",63.69749288,41.29388339,-86.76468411,"UMK-05-0016","9/20/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,39.9659863945578,30.9090909090909,9.09090909090909,36.3636363636364,10.9090909090909,12.7272727272727,18.1818181818182,-6.00909090909091,28.5714285714286,NA,20.0708616780045,93.9393939393939,18.6931818181818,NA,69.9300699300699,NA,NA,231.204935937079,46.2409871874158,"Moderately Degraded"
"AB30098",62.82944942,41.30631296,-86.67289841,"UMK-05-0018","9/20/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,1,45.9507042253521,29.0909090909091,12.7272727272727,29.0909090909091,12.7272727272727,7.27272727272727,21.8181818181818,-2.37272727272727,14.2857142857143,NA,7.60269953051644,83.8383838383838,41.4204545454545,NA,55.9440559440559,NA,NA,203.091308144125,40.618261628825,"Moderately Degraded"
"AB30099",58.99869905,41.27019518,-86.38248937,"UMK-05-0017","9/20/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,3,29.6684118673647,27.0833333333333,8.33333333333333,35.4166666666667,12.5,14.5833333333333,25,-6.76666666666667,42.8571428571429,NA,41.5241419429901,72.6851851851852,13.9583333333333,NA,57.6923076923077,NA,NA,228.717111010959,45.7434222021918,"Moderately Degraded"
"AB30101",63.69749288,41.30626422,-86.74029668,"UMK-05-0019","9/20/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,3,30.1369863013699,23.0769230769231,13.4615384615385,38.4615384615385,13.4615384615385,11.5384615384615,25,-1.63846153846154,42.8571428571429,NA,40.5479452054795,50.4273504273504,46.0096153846154,NA,50.2958579881657,NA,NA,230.137911862754,46.0275823725508,"Moderately Degraded"
"AB30103",59.96059638,41.29987452,-86.42077341,"UMK-05-0022","9/20/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,4,8.20770519262982,19.1489361702128,25.531914893617,21.2765957446809,4.25531914893617,8.51063829787234,29.7872340425532,10.431914893617,71.4285714285714,NA,86.2339475153545,28.6052009456265,100,NA,100,NA,NA,386.267719889552,77.2535439779105,"Exceptional"
"AB30104",40,40.83070749,-87.51176223,"UMI-05-0006","9/12/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,3,15.5143338954469,20.9302325581395,6.97674418604651,39.5348837209302,11.6279069767442,9.30232558139535,23.2558139534884,-8.12325581395349,28.5714285714286,NA,71.0118043844857,38.5012919896641,5.4796511627907,NA,64.4007155635063,NA,NA,207.964891671875,41.5929783343751,"Moderately Degraded"
"AB30105",40,40.85874939,-87.44968253,"UMI-05-0005","9/12/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,4,14.5484949832776,23.4375,12.5,35.9375,12.5,14.0625,18.75,-2.6,71.4285714285714,NA,73.0239687848384,52.4305555555556,40,NA,57.6923076923077,NA,NA,294.575403461273,58.9150806922546,"Satisfactory"
"AB30106",39,40.76914179,-87.44212768,"UMI-05-0004","9/12/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,5,2.17028380634391,45.1612903225806,19.3548387096774,25.8064516129032,9.67741935483871,12.9032258064516,35.4838709677419,4.25483870967742,71.4285714285714,NA,98.8119087367835,100,82.8427419354839,NA,79.4044665012407,NA,NA,432.48768860208,86.4975377204159,"Exceptional"
"AB30107",60.56534469,41.35760252,-86.29397291,"UMK-03-0036","9/21/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,9,6,21.9723183391003,19.4174757281553,11.6504854368932,32.0388349514563,14.5631067961165,15.5339805825243,19.4174757281553,-3.4495145631068,100,NA,57.5576701268743,30.0970873786408,34.6905339805825,NA,41.8222554144884,NA,NA,264.167546900586,52.8335093801172,"Moderately Degraded"
"AB30108",68.28671329,41.62469088,-86.41901819,"UMK-02-0017","9/25/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,8,5,6.85483870967742,26.5625,29.6875,23.4375,9.375,4.6875,20.3125,14.5875,100,NA,89.0524193548387,69.7916666666667,100,NA,81.7307692307692,NA,NA,440.574855252275,88.1149710504549,"Exceptional"
"AB30110",68,41.5495069,-86.54676426,"UMK-02-0014","9/19/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,13,9,2.93040293040293,24.1379310344828,29.3103448275862,22.4137931034483,13.7931034482759,5.17241379310345,32.7586206896552,14.2103448275862,100,NA,97.2283272283272,56.3218390804598,100,NA,47.7453580901857,NA,NA,401.295524398973,80.2591048797945,"Exceptional"
"AB30111",56.12601088,41.30238234,-87.094945,"UMK-10-0009","9/19/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,7,5,6.61016949152542,22.4137931034483,20.6896551724138,25.8620689655172,8.62068965517241,3.44827586206897,24.1379310344828,5.58965517241379,85.7142857142857,NA,89.5621468926554,46.7432950191571,91.1853448275862,NA,87.5331564986737,NA,NA,400.738228952358,80.1476457904716,"Exceptional"
"AB30112",56.12601088,41.28599067,-87.117368,"UMK-10-0014","9/19/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,5,10.9060402684564,25.8620689655172,17.2413793103448,31.0344827586207,8.62068965517241,12.0689655172414,22.4137931034483,2.14137931034483,71.4285714285714,NA,80.6124161073826,65.9003831417624,69.6336206896552,NA,87.5331564986737,NA,NA,375.108147866045,75.0216295732091,"Satisfactory"
"AB30113",47.0511811,41.26833467,-87.18369055,"UMK-10-0007","9/27/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,6,17.4774774774775,27.8481012658228,18.9873417721519,32.9113924050633,10.126582278481,16.4556962025316,21.5189873417722,3.8873417721519,71.4285714285714,NA,66.9219219219219,76.9338959212377,80.5458860759494,NA,75.9493670886076,NA,NA,371.779642436288,74.3559284872576,"Satisfactory"
"AB30114",66.85143849,41.45680765,-86.74789344,"UMK-04-0012","9/19/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,5,4,14.8829431438127,22.9508196721311,14.7540983606557,32.7868852459016,11.4754098360656,9.83606557377049,16.3934426229508,-0.345901639344262,57.1428571428571,NA,72.3272017837235,49.7267759562842,54.0881147540984,NA,65.5737704918033,NA,NA,298.858720128766,59.7717440257533,"Satisfactory"
"AB30115",66.22337148,41.51612324,-86.53707135,"UMK-04-0011","9/26/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,9,5,25.9450171821306,19.7368421052632,22.3684210526316,26.3157894736842,6.57894736842105,10.5263157894737,22.3684210526316,7.26842105263158,100,NA,49.2812142038946,31.8713450292398,100,NA,100,NA,NA,381.152559233134,76.2305118466269,"Satisfactory"
"AB30116",66.70860499,41.49472954,-86.56686078,"UMK-04-0010","9/26/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,9,8,17.6156583629893,27.5,16.25,30,12.5,10,22.5,1.15,100,NA,66.6340450771056,75,63.4375,NA,57.6923076923077,NA,NA,362.763852769413,72.5527705538827,"Satisfactory"
"AB30117",66.76312662,41.4631746,-86.61322794,"UMK-04-0009","9/26/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,8,6,28.4191829484902,21.4285714285714,17.8571428571429,23.8095238095238,8.33333333333333,8.33333333333333,23.8095238095238,2.75714285714286,100,NA,44.1267021906454,41.2698412698413,73.4821428571429,NA,89.7435897435897,NA,NA,348.622276061219,69.7244552122438,"Satisfactory"
"AB30118",34.84604172,40.60565132,-87.52378343,"UMI-07-0003","9/12/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",599,8,6,17.3835125448029,24.2424242424242,22.7272727272727,34.8484848484849,12.1212121212121,18.1818181818182,18.1818181818182,7.62727272727273,100,NA,67.1176821983274,56.9023569023569,100,NA,60.6060606060606,NA,NA,384.626099706745,76.925219941349,"Exceptional"
"AB30119",36,40.66131326,-87.48209148,"UMI-07-0002","9/12/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,6,4,17.3507462686567,39.4736842105263,18.4210526315789,34.2105263157895,7.89473684210526,13.1578947368421,23.6842105263158,3.32105263157895,NA,50,NA,100,NA,55.6064073226545,NA,65.7894736842105,45.6140350877193,317.009916094584,63.4019832189169,"Satisfactory"
"AB30120",37.99596004,40.68643273,-87.31020835,"UMI-07-0001","9/13/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,7,5,12.8521126760563,25.7575757575758,16.6666666666667,33.3333333333333,10.6060606060606,13.6363636363636,27.2727272727273,1.56666666666667,NA,66.6666666666667,NA,65.3198653198653,NA,59.4202898550724,NA,63.1313131313131,57.5757575757576,312.113892548675,62.422778509735,"Satisfactory"
"AB30122",31,41.35446627,-87.49644288,"UMK-13-0013","9/28/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,2,17.8761061946903,17.0212765957447,12.7659574468085,36.1702127659574,10.6382978723404,23.4042553191489,19.1489361702128,-2.33404255319149,14.2857142857143,NA,66.0914454277286,16.7848699763593,41.6622340425532,NA,72.013093289689,NA,NA,210.837357022044,42.1674714044089,"Moderately Degraded"
"AB30123",39.13508892,40.90490968,-87.21009642,"UMI-04-0022","9/18/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,2,26.1538461538462,22.6190476190476,10.7142857142857,34.5238095238095,8.33333333333333,16.6666666666667,17.8571428571429,-4.38571428571429,28.5714285714286,NA,48.8461538461539,47.8835978835979,28.8392857142857,NA,89.7435897435897,NA,NA,243.884055759056,48.7768111518112,"Moderately Degraded"
"AB30125",40,40.87094925,-87.30451173,"UMI-04-0019","9/18/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,7,6,28.2495667244367,18.75,10.4166666666667,31.25,11.4583333333333,18.75,18.75,-4.68333333333333,85.7142857142857,NA,44.4800693240901,26.3888888888889,26.9791666666667,NA,65.7051282051282,NA,NA,249.26753879906,49.8535077598119,"Moderately Degraded"
"AB30126",43,40.99328104,-87.1399475,"UMI-03-0010","9/18/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,3,10.7876712328767,21.7391304347826,11.5942028985507,33.3333333333333,11.5942028985507,10.1449275362319,17.3913043478261,-3.50579710144928,42.8571428571429,NA,80.8590182648402,42.9951690821256,34.338768115942,NA,64.659977703456,NA,NA,265.710076023507,53.1420152047013,"Satisfactory"
"AB30127",43,40.9822325,-86.99174881,"UMI-03-0008","9/19/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,3,1,3.34448160535117,25,6.25,33.3333333333333,16.6666666666667,16.6666666666667,18.75,-8.85,NA,0,NA,61.1111111111111,NA,59.4202898550724,NA,46.2962962962963,29.1666666666667,195.994363929147,39.1988727858293,"Moderately Degraded"
"AB30128",38.10277721,40.87704852,-87.06231722,"UMI-02-0017","9/11/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,2,15.5518394648829,20,20,36,12,8,36,4.9,14.2857142857143,NA,70.9336677814939,33.3333333333333,86.875,NA,61.5384615384615,NA,NA,266.966176939003,53.3932353878006,"Satisfactory"
"AB30129",37.54379439,40.87863928,-87.1002873,"UMI-02-0016","9/11/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,5,4,15.3333333333333,22.9166666666667,8.33333333333333,43.75,12.5,18.75,22.9166666666667,-6.76666666666667,57.1428571428571,NA,71.3888888888889,49.537037037037,13.9583333333333,NA,57.6923076923077,NA,NA,249.719424094424,49.9438848188848,"Moderately Degraded"
"AB30130",38,40.70554814,-87.20826197,"UMI-02-0015","9/11/2017","Low_Lithologic_Nitrogen","LON","IDEM_2021_Diatoms",600,5,4,3.16666666666667,30.5555555555556,11.1111111111111,38.8888888888889,22.2222222222222,19.4444444444444,25,-3.98888888888889,NA,50,NA,91.9753086419753,NA,35.2657004830918,NA,30.8641975308642,50,258.105206655931,51.6210413311863,"Moderately Degraded"
"AB30131",37.3534687,40.89149503,-87.15501084,"UMI-02-0014","9/13/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,7,4,7.5503355704698,34.5454545454545,14.5454545454545,32.7272727272727,10.9090909090909,14.5454545454545,29.0909090909091,-0.554545454545455,85.7142857142857,NA,87.6034675615213,100,52.7840909090909,NA,69.9300699300699,NA,NA,396.031914114968,79.2063828229936,"Exceptional"
"AB30132",40,40.93836695,-87.51768011,"UMI-13-0003","9/12/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,3,23.3333333333333,32,8,44,14,20,16,-7.1,42.8571428571429,NA,54.7222222222222,100,11.875,NA,46.1538461538462,NA,NA,255.608211233211,51.1216422466423,"Moderately Degraded"
"AB30135",41.79838837,41.17036823,-87.4694992,"UMK-12-0001","9/27/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,9,7,30.6715063520871,21.4285714285714,19.3877551020408,25.5102040816327,10.2040816326531,14.2857142857143,19.3877551020408,4.28775510204082,100,NA,39.4343617664852,41.2698412698413,83.0484693877551,NA,75.3532182103611,NA,NA,339.105890634443,67.8211781268885,"Satisfactory"
"AB30136",43.81863345,41.21209964,-87.29057534,"UMK-11-0002","9/27/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,3,50.9337860780985,20.2702702702703,14.8648648648649,29.7297297297297,9.45945945945946,13.5135135135135,12.1621621621622,-0.235135135135135,71.4285714285714,NA,0,34.8348348348348,54.7804054054054,NA,81.0810810810811,NA,NA,242.124892749893,48.4249785499785,"Moderately Degraded"
"AB30137",41.86067218,41.17287356,-87.38058661,"UMK-11-0001","9/27/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,7,4,27.319587628866,23.7113402061856,19.5876288659794,26.8041237113402,7.21649484536082,15.4639175257732,21.6494845360825,4.48762886597938,85.7142857142857,NA,46.4175257731959,53.9518900343643,84.2976804123712,NA,98.334655035686,NA,NA,368.716036969903,73.7432073939806,"Satisfactory"
"AB30138",56.55771391,41.24837302,-86.90968014,"UMK-08-0002","9/26/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,9,4,29.7619047619048,21.5189873417722,20.253164556962,27.8481012658228,10.126582278481,11.3924050632911,17.7215189873418,5.15316455696203,100,NA,41.3293650793651,41.7721518987342,88.4572784810127,NA,75.9493670886076,NA,NA,347.50816254772,69.5016325095439,"Satisfactory"
"AB30139",51.61670148,41.24186771,-87.01227909,"UMK-08-0001","9/26/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,6,3,14.6464646464646,23.4375,15.625,34.375,14.0625,9.375,15.625,0.525,71.4285714285714,NA,72.8198653198653,52.4305555555556,59.53125,NA,45.6730769230769,NA,NA,301.883319227069,60.3766638454139,"Satisfactory"
"AB30541",37.3534687,40.89149503,-87.15501084,"UMI-02-0014","9/13/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,5,4,8.9678510998308,26.7605633802817,16.9014084507042,28.169014084507,11.2676056338028,15.4929577464789,28.169014084507,1.80140845070422,57.1428571428571,NA,84.6503102086858,70.8920187793427,67.5088028169014,NA,67.172264355363,NA,NA,347.36625330315,69.47325066063,"Satisfactory"
"AB30546",43,40.99328104,-87.1399475,"UMI-03-0010","9/18/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,4,2,19.0800681431005,18.1818181818182,13.6363636363636,27.2727272727273,9.09090909090909,16.6666666666667,19.6969696969697,-1.46363636363636,42.8571428571429,NA,63.5831913685406,23.2323232323232,47.1022727272727,NA,83.9160839160839,NA,NA,260.691014101363,52.1382028202727,"Moderately Degraded"
"AB30694",41.79838837,41.17036823,-87.4694992,"UMK-12-0001","9/27/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,10,9,25.3496503496504,20,17.8947368421053,23.1578947368421,11.5789473684211,12.6315789473684,23.1578947368421,2.79473684210526,100,NA,50.5215617715618,33.3333333333333,73.7171052631579,NA,64.7773279352227,NA,NA,322.349328303276,64.4698656606551,"Satisfactory"
"AB30797",31,41.35446627,-87.49644288,"UMK-13-0013","9/28/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,1,29.5748613678373,19.6969696969697,6.06060606060606,36.3636363636364,12.1212121212121,22.7272727272727,15.1515151515152,-9.03939393939394,14.2857142857143,NA,41.7190388170055,31.6498316498316,0,NA,60.6060606060606,NA,NA,148.260645358612,29.6521290717224,"Moderately Degraded"
"AB30893",11.36780792,37.880897,-88.076962,"WLW-09-0001","10/9/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,2,2,85.3535353535353,7.69230769230769,15.3846153846154,30.7692307692308,19.2307692307692,7.69230769230769,7.69230769230769,4.88461538461539,14.2857142857143,NA,0,0,86.7788461538462,NA,5.91715976331362,NA,NA,106.981720202874,21.3963440405748,"Severely Degraded"
"AB30894",35,40.04940772,-87.4311266,"WLV-08-0001","10/11/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,1,0,73.1666666666667,20.5128205128205,15.3846153846154,30.7692307692308,10.2564102564103,10.2564102564103,17.9487179487179,0.284615384615385,0,NA,0,36.1823361823362,58.0288461538462,NA,74.9506903353057,NA,NA,169.161872671488,33.8323745342976,"Moderately Degraded"
"AB30895",36,39.93647677,-87.43231974,"WLV-16-0002","10/11/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,3,2,54.424040066778,27.0833333333333,14.5833333333333,35.4166666666667,14.5833333333333,18.75,20.8333333333333,-0.516666666666666,28.5714285714286,NA,0,72.6851851851852,53.0208333333333,NA,41.6666666666667,NA,NA,195.944113756614,39.1888227513227,"Moderately Degraded"
"AB30896",32,39.54005316,-87.41524105,"WBU-06-0001","10/11/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,0,0,80.3333333333333,18.5185185185185,7.40740740740741,48.1481481481481,18.5185185185185,14.8148148148148,7.40740740740741,-7.69259259259259,0,NA,0,25.1028806584362,8.1712962962963,NA,11.3960113960114,NA,NA,44.6701883507439,8.93403767014878,"Severely Degraded"
"AB30898",18.25792564,38.33330668,-87.82613293,"WLW-03-0002","10/10/2017","High_Lithologic_Nitrogen","HIN","IDEM_2021_Diatoms",600,0,0,70.5,23.0769230769231,11.5384615384615,34.6153846153846,19.2307692307692,15.3846153846154,3.84615384615385,1.03846153846154,0,NA,0,50.4273504273504,62.7403846153846,NA,5.91715976331362,NA,NA,119.084894806049,23.8169789612097,"Severely Degraded"
